transaction_id,triggered_rules,is_fraud_transaction,risk_score,risk_category
TX-008223,,False,0.0,LOW
TX-008224,,False,0.0,LOW
TX-008225,,False,0.0,LOW
TX-008226,,False,0.0,LOW
TX-008227,,False,0.0,LOW
TX-008228,,False,0.0,LOW
TX-008229,R6;R24,False,13.0,LOW
TX-008230,,False,0.0,LOW
TX-008231,,False,0.0,LOW
TX-008232,,False,0.0,LOW
TX-008233,,False,0.0,LOW
TX-008234,,False,0.0,LOW
TX-008235,,False,0.0,LOW
TX-008236,,False,0.0,LOW
TX-008237,,False,0.0,LOW
TX-008238,R6;R12;R24;R13;R21,True,90.0,HIGH
TX-008239,,False,0.0,LOW
TX-008240,,False,0.0,LOW
TX-008241,,False,0.0,LOW
TX-008242,R6,False,8.0,LOW
TX-008243,,False,0.0,LOW
TX-008244,,False,0.0,LOW
TX-008245,,False,0.0,LOW
TX-008246,,False,0.0,LOW
TX-008247,,False,0.0,LOW
TX-008248,,False,0.0,LOW
TX-008249,,False,0.0,LOW
TX-008250,R21,True,40.0,MEDIUM
TX-008251,,False,0.0,LOW
TX-008252,,False,0.0,LOW
TX-008253,,False,0.0,LOW
TX-008254,,False,0.0,LOW
TX-008255,,False,0.0,LOW
TX-008256,,False,0.0,LOW
TX-008257,,False,0.0,LOW
TX-008258,,False,0.0,LOW
TX-008259,,False,0.0,LOW
TX-008260,,False,0.0,LOW
TX-008261,,False,0.0,LOW
TX-008262,,False,0.0,LOW
TX-008263,,False,0.0,LOW
TX-008264,,False,0.0,LOW
TX-008265,R6,False,8.0,LOW
TX-008266,,False,0.0,LOW
TX-008267,,False,0.0,LOW
TX-008268,R6;R12,True,32.0,MEDIUM
TX-008269,,False,0.0,LOW
TX-008270,,False,0.0,LOW
TX-008271,,False,0.0,LOW
TX-008272,,False,0.0,LOW
TX-008273,,False,0.0,LOW
TX-008274,,False,0.0,LOW
TX-008275,,False,0.0,LOW
TX-008276,,False,0.0,LOW
TX-008277,,False,0.0,LOW
TX-008278,,False,0.0,LOW
TX-008279,,False,0.0,LOW
TX-008280,,False,0.0,LOW
TX-008281,,False,0.0,LOW
TX-008282,,False,0.0,LOW
TX-008283,,False,0.0,LOW
TX-008284,R24;R21,True,45.0,MEDIUM
TX-008285,,False,0.0,LOW
TX-008286,R21,True,40.0,MEDIUM
TX-008287,,False,0.0,LOW
TX-008288,R6;R12;R24;R13,True,50.0,MEDIUM
TX-008289,,False,0.0,LOW
TX-008290,,False,0.0,LOW
TX-008291,,False,0.0,LOW
TX-008292,R13,False,5.0,LOW
TX-008293,,False,0.0,LOW
TX-008294,R13,False,5.0,LOW
TX-008295,R13,False,5.0,LOW
TX-008296,R13,False,5.0,LOW
TX-008297,,False,0.0,LOW
TX-008298,R13,False,5.0,LOW
TX-008299,R13,False,5.0,LOW
TX-008300,,False,0.0,LOW
TX-008301,R13,False,5.0,LOW
TX-008302,,False,0.0,LOW
TX-008303,,False,0.0,LOW
TX-008304,,False,0.0,LOW
TX-008305,,False,0.0,LOW
TX-008306,,False,0.0,LOW
TX-008307,,False,0.0,LOW
TX-008308,R13,False,5.0,LOW
TX-008309,,False,0.0,LOW
TX-008310,,False,0.0,LOW
TX-008311,,False,0.0,LOW
TX-008312,,False,0.0,LOW
TX-008313,,False,0.0,LOW
TX-008314,,False,0.0,LOW
TX-008315,R13,False,5.0,LOW
TX-008316,R13,False,5.0,LOW
TX-008317,R13,False,5.0,LOW
TX-008318,,False,0.0,LOW
TX-008319,R13,False,5.0,LOW
TX-008320,,False,0.0,LOW
TX-008321,R21,True,40.0,MEDIUM
TX-008322,,False,0.0,LOW
TX-008323,,False,0.0,LOW
TX-008324,,False,0.0,LOW
TX-008325,,False,0.0,LOW
TX-008326,,False,0.0,LOW
TX-008327,,False,0.0,LOW
TX-008328,,False,0.0,LOW
TX-008329,,False,0.0,LOW
TX-008330,,False,0.0,LOW
TX-008331,,False,0.0,LOW
TX-008332,,False,0.0,LOW
TX-008333,,False,0.0,LOW
TX-008334,R22;R24;R10;R21,True,73.0,HIGH
TX-008335,,False,0.0,LOW
TX-008336,,False,0.0,LOW
TX-008337,,False,0.0,LOW
TX-008338,,False,0.0,LOW
TX-008339,R21,True,40.0,MEDIUM
TX-008340,R24,False,5.0,LOW
TX-008341,R21,True,40.0,MEDIUM
TX-008342,,False,0.0,LOW
TX-008343,R6,False,8.0,LOW
TX-008344,R22;R24;R10;R21,True,73.0,HIGH
TX-008345,R21,True,40.0,MEDIUM
TX-008346,,False,0.0,LOW
TX-008347,,False,0.0,LOW
TX-008348,,False,0.0,LOW
TX-008349,R13,False,5.0,LOW
TX-008350,R24,False,5.0,LOW
TX-008351,R24,False,5.0,LOW
TX-008352,R13,False,5.0,LOW
TX-008353,,False,0.0,LOW
TX-008354,R12;R24,False,29.0,LOW
TX-008355,,False,0.0,LOW
TX-008356,R24;R8,False,13.0,LOW
TX-008357,R13,False,5.0,LOW
TX-008358,,False,0.0,LOW
TX-008359,R24,False,5.0,LOW
TX-008360,R13,False,5.0,LOW
TX-008361,,False,0.0,LOW
TX-008362,,False,0.0,LOW
TX-008363,R24;R17,True,35.0,MEDIUM
TX-008364,,False,0.0,LOW
TX-008365,,False,0.0,LOW
TX-008366,,False,0.0,LOW
TX-008367,,False,0.0,LOW
TX-008368,R13,False,5.0,LOW
TX-008369,,False,0.0,LOW
TX-008370,R13,False,5.0,LOW
TX-008371,,False,0.0,LOW
TX-008372,,False,0.0,LOW
TX-008373,R13,False,5.0,LOW
TX-008374,R13,False,5.0,LOW
TX-008375,,False,0.0,LOW
TX-008376,R8;R13,False,13.0,LOW
TX-008377,,False,0.0,LOW
TX-008378,,False,0.0,LOW
TX-008379,R6,False,8.0,LOW
TX-008380,,False,0.0,LOW
TX-008381,,False,0.0,LOW
TX-008382,R6;R12,True,32.0,MEDIUM
TX-008383,,False,0.0,LOW
TX-008384,,False,0.0,LOW
TX-008385,,False,0.0,LOW
TX-008386,R22;R24;R10,True,33.0,MEDIUM
TX-008387,,False,0.0,LOW
TX-008388,R6,False,8.0,LOW
TX-008389,,False,0.0,LOW
TX-008390,,False,0.0,LOW
TX-008391,,False,0.0,LOW
TX-008392,,False,0.0,LOW
TX-008393,,False,0.0,LOW
TX-008394,,False,0.0,LOW
TX-008395,,False,0.0,LOW
TX-008396,,False,0.0,LOW
TX-008397,,False,0.0,LOW
TX-008398,,False,0.0,LOW
TX-008399,,False,0.0,LOW
TX-008400,,False,0.0,LOW
TX-008401,,False,0.0,LOW
TX-008402,,False,0.0,LOW
TX-008403,,False,0.0,LOW
TX-008404,,False,0.0,LOW
TX-008405,,False,0.0,LOW
TX-008406,,False,0.0,LOW
TX-008407,,False,0.0,LOW
TX-008408,R24;R8;R13,False,18.0,LOW
TX-008409,R24;R21,True,45.0,MEDIUM
TX-008410,,False,0.0,LOW
TX-008411,R6,False,8.0,LOW
TX-008412,,False,0.0,LOW
TX-008413,,False,0.0,LOW
TX-008414,,False,0.0,LOW
TX-008415,R21,True,40.0,MEDIUM
TX-008416,R6,False,8.0,LOW
TX-008417,,False,0.0,LOW
TX-008418,,False,0.0,LOW
TX-008419,,False,0.0,LOW
TX-008420,,False,0.0,LOW
TX-008421,,False,0.0,LOW
TX-008422,,False,0.0,LOW
TX-008423,R6;R21,True,48.0,MEDIUM
TX-008424,R6;R21,True,48.0,MEDIUM
TX-008425,,False,0.0,LOW
TX-008426,,False,0.0,LOW
TX-008427,,False,0.0,LOW
TX-008428,,False,0.0,LOW
TX-008429,,False,0.0,LOW
TX-008430,,False,0.0,LOW
TX-008431,,False,0.0,LOW
TX-008432,,False,0.0,LOW
TX-008433,,False,0.0,LOW
TX-008434,,False,0.0,LOW
TX-008435,,False,0.0,LOW
TX-008436,,False,0.0,LOW
TX-008437,,False,0.0,LOW
TX-008438,,False,0.0,LOW
TX-008439,,False,0.0,LOW
TX-008440,R24,False,5.0,LOW
TX-008441,,False,0.0,LOW
TX-008442,,False,0.0,LOW
TX-008443,,False,0.0,LOW
TX-008444,,False,0.0,LOW
TX-008445,,False,0.0,LOW
TX-008446,,False,0.0,LOW
TX-008447,,False,0.0,LOW
TX-008448,,False,0.0,LOW
TX-008449,,False,0.0,LOW
TX-008450,R8,False,8.0,LOW
TX-008451,,False,0.0,LOW
TX-008452,,False,0.0,LOW
TX-008453,,False,0.0,LOW
TX-008454,,False,0.0,LOW
TX-008455,,False,0.0,LOW
TX-008456,,False,0.0,LOW
TX-008457,,False,0.0,LOW
TX-008458,R24,False,5.0,LOW
TX-008459,,False,0.0,LOW
TX-008460,R13;R21,True,45.0,MEDIUM
TX-008461,,False,0.0,LOW
TX-008462,,False,0.0,LOW
TX-008463,,False,0.0,LOW
TX-008464,,False,0.0,LOW
TX-008465,,False,0.0,LOW
TX-008466,,False,0.0,LOW
TX-008467,,False,0.0,LOW
TX-008468,R6,False,8.0,LOW
TX-008469,,False,0.0,LOW
TX-008470,,False,0.0,LOW
TX-008471,,False,0.0,LOW
TX-008472,R6;R12,True,40.0,MEDIUM
TX-008473,R24,False,5.0,LOW
TX-008474,,False,0.0,LOW
TX-008475,,False,0.0,LOW
TX-008476,,False,0.0,LOW
TX-008477,,False,0.0,LOW
TX-008478,,False,0.0,LOW
TX-008479,R24,False,5.0,LOW
TX-008480,,False,0.0,LOW
TX-008481,,False,0.0,LOW
TX-008482,,False,0.0,LOW
TX-008483,,False,0.0,LOW
TX-008484,,False,0.0,LOW
TX-008485,,False,0.0,LOW
TX-008486,,False,0.0,LOW
TX-008487,,False,0.0,LOW
TX-008488,,False,0.0,LOW
TX-008489,,False,0.0,LOW
TX-008490,,False,0.0,LOW
TX-008491,R13,False,5.0,LOW
TX-008492,,False,0.0,LOW
TX-008493,,False,0.0,LOW
TX-008494,,False,0.0,LOW
TX-008495,,False,0.0,LOW
TX-008496,,False,0.0,LOW
TX-008497,,False,0.0,LOW
TX-008498,,False,0.0,LOW
TX-008499,,False,0.0,LOW
TX-008500,,False,0.0,LOW
TX-008501,,False,0.0,LOW
TX-008502,,False,0.0,LOW
TX-008503,,False,0.0,LOW
TX-008504,,False,0.0,LOW
TX-008505,,False,0.0,LOW
TX-008506,,False,0.0,LOW
TX-008507,,False,0.0,LOW
TX-008508,,False,0.0,LOW
TX-008509,,False,0.0,LOW
TX-008510,R2,False,5.0,LOW
TX-008511,,False,0.0,LOW
TX-008512,,False,0.0,LOW
TX-008513,,False,0.0,LOW
TX-008514,,False,0.0,LOW
TX-008515,,False,0.0,LOW
TX-008516,,False,0.0,LOW
TX-008517,,False,0.0,LOW
TX-008518,,False,0.0,LOW
TX-008519,,False,0.0,LOW
TX-008520,,False,0.0,LOW
TX-008521,,False,0.0,LOW
TX-008522,,False,0.0,LOW
TX-008523,,False,0.0,LOW
TX-008524,R21,True,40.0,MEDIUM
TX-008525,,False,0.0,LOW
TX-008526,,False,0.0,LOW
TX-008527,,False,0.0,LOW
TX-008528,R6;R12,True,32.0,MEDIUM
TX-008529,,False,0.0,LOW
TX-008530,,False,0.0,LOW
TX-008531,,False,0.0,LOW
TX-008532,,False,0.0,LOW
TX-008533,,False,0.0,LOW
TX-008534,,False,0.0,LOW
TX-008535,,False,0.0,LOW
TX-008536,,False,0.0,LOW
TX-008537,,False,0.0,LOW
TX-008538,,False,0.0,LOW
TX-008539,R21,True,40.0,MEDIUM
TX-008540,R13,False,5.0,LOW
TX-008541,,False,0.0,LOW
TX-008542,R13,False,5.0,LOW
TX-008543,,False,0.0,LOW
TX-008544,R6;R12;R24;R13,True,50.0,MEDIUM
TX-008545,R13,False,5.0,LOW
TX-008546,,False,0.0,LOW
TX-008547,R13,False,5.0,LOW
TX-008548,R13,False,5.0,LOW
TX-008549,R13,False,5.0,LOW
TX-008550,R13,False,5.0,LOW
TX-008551,R6;R12;R13,True,45.0,MEDIUM
TX-008552,,False,0.0,LOW
TX-008553,R13,False,5.0,LOW
TX-008554,,False,0.0,LOW
TX-008555,,False,0.0,LOW
TX-008556,,False,0.0,LOW
TX-008557,,False,0.0,LOW
TX-008558,,False,0.0,LOW
TX-008559,,False,0.0,LOW
TX-008560,R21,True,40.0,MEDIUM
TX-008561,,False,0.0,LOW
TX-008562,R13,False,5.0,LOW
TX-008563,R13,False,5.0,LOW
TX-008564,,False,0.0,LOW
TX-008565,,False,0.0,LOW
TX-008566,R21,True,40.0,MEDIUM
TX-008567,,False,0.0,LOW
TX-008568,R21,True,40.0,MEDIUM
TX-008569,R21,True,40.0,MEDIUM
TX-008570,R24,False,5.0,LOW
TX-008571,,False,0.0,LOW
TX-008572,R24,False,5.0,LOW
TX-008573,,False,0.0,LOW
TX-008574,,False,0.0,LOW
TX-008575,,False,0.0,LOW
TX-008576,,False,0.0,LOW
TX-008577,,False,0.0,LOW
TX-008578,R13,False,5.0,LOW
TX-008579,,False,0.0,LOW
TX-008580,,False,0.0,LOW
TX-008581,,False,0.0,LOW
TX-008582,R7,False,20.0,LOW
TX-008583,,False,0.0,LOW
TX-008584,R21,True,40.0,MEDIUM
TX-008585,,False,0.0,LOW
TX-008586,,False,0.0,LOW
TX-008587,,False,0.0,LOW
TX-008588,R24,False,5.0,LOW
TX-008589,R21,True,40.0,MEDIUM
TX-008590,,False,0.0,LOW
TX-008591,R6;R24,False,13.0,LOW
TX-008592,,False,0.0,LOW
TX-008593,,False,0.0,LOW
TX-008594,,False,0.0,LOW
TX-008595,R7,False,20.0,LOW
TX-008596,R7,False,20.0,LOW
TX-008597,R7,False,20.0,LOW
TX-008598,,False,0.0,LOW
TX-008599,,False,0.0,LOW
TX-008600,R24;R18,False,11.0,LOW
TX-008601,R24;R18,False,11.0,LOW
TX-008602,R13,False,5.0,LOW
TX-008603,,False,0.0,LOW
TX-008604,,False,0.0,LOW
TX-008605,,False,0.0,LOW
TX-008606,R24;R13;R18,False,16.0,LOW
TX-008607,,False,0.0,LOW
TX-008608,R6;R12;R24,True,37.0,MEDIUM
TX-008609,,False,0.0,LOW
TX-008610,,False,0.0,LOW
TX-008611,R21,True,40.0,MEDIUM
TX-008612,R13,False,5.0,LOW
TX-008613,R8,False,8.0,LOW
TX-008614,,False,0.0,LOW
TX-008615,,False,0.0,LOW
TX-008616,,False,0.0,LOW
TX-008617,R24,False,5.0,LOW
TX-008618,R1;R24,True,55.0,MEDIUM
TX-008619,R13,False,5.0,LOW
TX-008620,R6;R12,True,32.0,MEDIUM
TX-008621,,False,0.0,LOW
TX-008622,,False,0.0,LOW
TX-008623,R21,True,40.0,MEDIUM
TX-008624,,False,0.0,LOW
TX-008625,,False,0.0,LOW
TX-008626,,False,0.0,LOW
TX-008627,R6;R12,True,32.0,MEDIUM
TX-008628,R6,False,8.0,LOW
TX-008629,R13,False,5.0,LOW
TX-008630,R21,True,40.0,MEDIUM
TX-008631,,False,0.0,LOW
TX-008632,,False,0.0,LOW
TX-008633,R13,False,5.0,LOW
TX-008634,,False,0.0,LOW
TX-008635,,False,0.0,LOW
TX-008636,,False,0.0,LOW
TX-008637,,False,0.0,LOW
TX-008638,,False,0.0,LOW
TX-008639,R8;R21,True,48.0,MEDIUM
TX-008640,,False,0.0,LOW
TX-008641,R13,False,5.0,LOW
TX-008642,,False,0.0,LOW
TX-008643,,False,0.0,LOW
TX-008644,,False,0.0,LOW
TX-008645,,False,0.0,LOW
TX-008646,,False,0.0,LOW
TX-008647,,False,0.0,LOW
TX-008648,,False,0.0,LOW
TX-008649,,False,0.0,LOW
TX-008650,,False,0.0,LOW
TX-008651,,False,0.0,LOW
TX-008652,,False,0.0,LOW
TX-008653,,False,0.0,LOW
TX-008654,,False,0.0,LOW
TX-008655,,False,0.0,LOW
TX-008656,,False,0.0,LOW
TX-008657,,False,0.0,LOW
TX-008658,,False,0.0,LOW
TX-008659,,False,0.0,LOW
TX-008660,,False,0.0,LOW
TX-008661,,False,0.0,LOW
TX-008662,,False,0.0,LOW
TX-008663,,False,0.0,LOW
TX-008664,,False,0.0,LOW
TX-008665,,False,0.0,LOW
TX-008666,,False,0.0,LOW
TX-008667,,False,0.0,LOW
TX-008668,,False,0.0,LOW
TX-008669,,False,0.0,LOW
TX-008670,R13;R18;R21,True,51.0,MEDIUM
TX-008671,,False,0.0,LOW
TX-008672,,False,0.0,LOW
TX-008673,,False,0.0,LOW
TX-008674,,False,0.0,LOW
TX-008675,,False,0.0,LOW
TX-008676,,False,0.0,LOW
TX-008677,,False,0.0,LOW
TX-008678,,False,0.0,LOW
TX-008679,,False,0.0,LOW
TX-008680,,False,0.0,LOW
TX-008681,,False,0.0,LOW
TX-008682,,False,0.0,LOW
TX-008683,,False,0.0,LOW
TX-008684,R8;R21,True,48.0,MEDIUM
TX-008685,,False,0.0,LOW
TX-008686,,False,0.0,LOW
TX-008687,,False,0.0,LOW
TX-008688,,False,0.0,LOW
TX-008689,,False,0.0,LOW
TX-008690,,False,0.0,LOW
TX-008691,,False,0.0,LOW
TX-008692,,False,0.0,LOW
TX-008693,,False,0.0,LOW
TX-008694,,False,0.0,LOW
TX-008695,,False,0.0,LOW
TX-008696,,False,0.0,LOW
TX-008697,R8,False,8.0,LOW
TX-008698,,False,0.0,LOW
TX-008699,R24,False,5.0,LOW
TX-008700,R24;R8;R21,True,53.0,MEDIUM
TX-008701,,False,0.0,LOW
TX-008702,,False,0.0,LOW
TX-008703,,False,0.0,LOW
TX-008704,,False,0.0,LOW
TX-008705,,False,0.0,LOW
TX-008706,,False,0.0,LOW
TX-008707,,False,0.0,LOW
TX-008708,,False,0.0,LOW
TX-008709,R6,False,8.0,LOW
TX-008710,,False,0.0,LOW
TX-008711,,False,0.0,LOW
TX-008712,,False,0.0,LOW
TX-008713,R21,True,40.0,MEDIUM
TX-008714,,False,0.0,LOW
TX-008715,,False,0.0,LOW
TX-008716,R8;R13,False,13.0,LOW
TX-008717,,False,0.0,LOW
TX-008718,,False,0.0,LOW
TX-008719,,False,0.0,LOW
TX-008720,,False,0.0,LOW
TX-008721,R6,False,8.0,LOW
TX-008722,,False,0.0,LOW
TX-008723,,False,0.0,LOW
TX-008724,,False,0.0,LOW
TX-008725,,False,0.0,LOW
TX-008726,,False,0.0,LOW
TX-008727,,False,0.0,LOW
TX-008728,,False,0.0,LOW
TX-008729,,False,0.0,LOW
TX-008730,,False,0.0,LOW
TX-008731,,False,0.0,LOW
TX-008732,R13,False,5.0,LOW
TX-008733,,False,0.0,LOW
TX-008734,,False,0.0,LOW
TX-008735,,False,0.0,LOW
TX-008736,,False,0.0,LOW
TX-008737,R24,False,5.0,LOW
TX-008738,,False,0.0,LOW
TX-008739,R24,False,5.0,LOW
TX-008740,,False,0.0,LOW
TX-008741,R21,True,40.0,MEDIUM
TX-008742,R24,False,5.0,LOW
TX-008743,,False,0.0,LOW
TX-008744,,False,0.0,LOW
TX-008745,R6;R12,True,32.0,MEDIUM
TX-008746,,False,0.0,LOW
TX-008747,,False,0.0,LOW
TX-008748,R18,False,6.0,LOW
TX-008749,R24,False,5.0,LOW
TX-008750,R8;R13,False,13.0,LOW
TX-008751,,False,0.0,LOW
TX-008752,,False,0.0,LOW
TX-008753,,False,0.0,LOW
TX-008754,,False,0.0,LOW
TX-008755,,False,0.0,LOW
TX-008756,,False,0.0,LOW
TX-008757,R24,False,5.0,LOW
TX-008758,,False,0.0,LOW
TX-008759,R6,False,8.0,LOW
TX-008760,R6,False,8.0,LOW
TX-008761,,False,0.0,LOW
TX-008762,,False,0.0,LOW
TX-008763,R6;R12,True,40.0,MEDIUM
TX-008764,R24;R17,True,35.0,MEDIUM
TX-008765,,False,0.0,LOW
TX-008766,R21,True,40.0,MEDIUM
TX-008767,,False,0.0,LOW
TX-008768,,False,0.0,LOW
TX-008769,,False,0.0,LOW
TX-008770,,False,0.0,LOW
TX-008771,,False,0.0,LOW
TX-008772,,False,0.0,LOW
TX-008773,R13,False,5.0,LOW
TX-008774,R13,False,5.0,LOW
TX-008775,,False,0.0,LOW
TX-008776,,False,0.0,LOW
TX-008777,,False,0.0,LOW
TX-008778,R24,False,5.0,LOW
TX-008779,R24,False,5.0,LOW
TX-008780,R24,False,5.0,LOW
TX-008781,,False,0.0,LOW
TX-008782,R21,True,40.0,MEDIUM
TX-008783,R24,False,5.0,LOW
TX-008784,,False,0.0,LOW
TX-008785,R7,False,20.0,LOW
TX-008786,R7,False,20.0,LOW
TX-008787,R24;R7,False,25.0,LOW
TX-008788,,False,0.0,LOW
TX-008789,R13,False,5.0,LOW
TX-008790,R24,False,5.0,LOW
TX-008791,,False,0.0,LOW
TX-008792,R24,False,5.0,LOW
TX-008793,,False,0.0,LOW
TX-008794,R6;R12;R24,True,37.0,MEDIUM
TX-008795,,False,0.0,LOW
TX-008796,R21,True,40.0,MEDIUM
TX-008797,,False,0.0,LOW
TX-008798,R13,False,5.0,LOW
TX-008799,R24;R13;R21,True,50.0,MEDIUM
TX-008800,R13,False,5.0,LOW
TX-008801,,False,0.0,LOW
TX-008802,R6;R12;R24,True,37.0,MEDIUM
TX-008803,,False,0.0,LOW
TX-008804,,False,0.0,LOW
TX-008805,R21,True,40.0,MEDIUM
TX-008806,,False,0.0,LOW
TX-008807,,False,0.0,LOW
TX-008808,,False,0.0,LOW
TX-008809,,False,0.0,LOW
TX-008810,,False,0.0,LOW
TX-008811,R2;R3;R13,False,20.0,LOW
TX-008812,,False,0.0,LOW
TX-008813,,False,0.0,LOW
TX-008814,R21,True,40.0,MEDIUM
TX-008815,,False,0.0,LOW
TX-008816,R13,False,5.0,LOW
TX-008817,,False,0.0,LOW
TX-008818,R21,True,40.0,MEDIUM
TX-008819,R22;R24;R10,True,33.0,MEDIUM
TX-008820,,False,0.0,LOW
TX-008821,,False,0.0,LOW
TX-008822,,False,0.0,LOW
TX-008823,,False,0.0,LOW
TX-008824,,False,0.0,LOW
TX-008825,,False,0.0,LOW
TX-008826,,False,0.0,LOW
TX-008827,,False,0.0,LOW
TX-008828,,False,0.0,LOW
TX-008829,R21,True,40.0,MEDIUM
TX-008830,,False,0.0,LOW
TX-008831,,False,0.0,LOW
TX-008832,,False,0.0,LOW
TX-008833,,False,0.0,LOW
TX-008834,,False,0.0,LOW
TX-008835,R1;R24,True,55.0,MEDIUM
TX-008836,,False,0.0,LOW
TX-008837,R13;R18,False,11.0,LOW
TX-008838,R13,False,5.0,LOW
TX-008839,R21,True,40.0,MEDIUM
TX-008840,,False,0.0,LOW
TX-008841,,False,0.0,LOW
TX-008842,R13,False,5.0,LOW
TX-008843,,False,0.0,LOW
TX-008844,R21,True,40.0,MEDIUM
TX-008845,,False,0.0,LOW
TX-008846,R13,False,5.0,LOW
TX-008847,R1,True,50.0,MEDIUM
TX-008848,R1;R22;R10;R21,True,100.0,HIGH
TX-008849,,False,0.0,LOW
TX-008850,R13,False,5.0,LOW
TX-008851,,False,0.0,LOW
TX-008852,R13,False,5.0,LOW
TX-008853,R6,False,8.0,LOW
TX-008854,R6;R12;R13,True,37.0,MEDIUM
TX-008855,,False,0.0,LOW
TX-008856,,False,0.0,LOW
TX-008857,,False,0.0,LOW
TX-008858,,False,0.0,LOW
TX-008859,,False,0.0,LOW
TX-008860,,False,0.0,LOW
TX-008861,,False,0.0,LOW
TX-008862,R21,True,40.0,MEDIUM
TX-008863,,False,0.0,LOW
TX-008864,,False,0.0,LOW
TX-008865,,False,0.0,LOW
TX-008866,,False,0.0,LOW
TX-008867,,False,0.0,LOW
TX-008868,,False,0.0,LOW
TX-008869,,False,0.0,LOW
TX-008870,,False,0.0,LOW
TX-008871,,False,0.0,LOW
TX-008872,R21,True,40.0,MEDIUM
TX-008873,,False,0.0,LOW
TX-008874,,False,0.0,LOW
TX-008875,,False,0.0,LOW
TX-008876,,False,0.0,LOW
TX-008877,,False,0.0,LOW
TX-008878,,False,0.0,LOW
TX-008879,,False,0.0,LOW
TX-008880,,False,0.0,LOW
TX-008881,,False,0.0,LOW
TX-008882,,False,0.0,LOW
TX-008883,,False,0.0,LOW
TX-008884,,False,0.0,LOW
TX-008885,,False,0.0,LOW
TX-008886,,False,0.0,LOW
TX-008887,,False,0.0,LOW
TX-008888,,False,0.0,LOW
TX-008889,,False,0.0,LOW
TX-008890,,False,0.0,LOW
TX-008891,,False,0.0,LOW
TX-008892,,False,0.0,LOW
TX-008893,,False,0.0,LOW
TX-008894,,False,0.0,LOW
TX-008895,,False,0.0,LOW
TX-008896,,False,0.0,LOW
TX-008897,,False,0.0,LOW
TX-008898,,False,0.0,LOW
TX-008899,,False,0.0,LOW
TX-008900,,False,0.0,LOW
TX-008901,,False,0.0,LOW
TX-008902,,False,0.0,LOW
TX-008903,,False,0.0,LOW
TX-008904,R6,False,8.0,LOW
TX-008905,,False,0.0,LOW
TX-008906,,False,0.0,LOW
TX-008907,R6;R12;R24;R13,True,50.0,MEDIUM
TX-008908,,False,0.0,LOW
TX-008909,,False,0.0,LOW
TX-008910,,False,0.0,LOW
TX-008911,,False,0.0,LOW
TX-008912,,False,0.0,LOW
TX-008913,,False,0.0,LOW
TX-008914,,False,0.0,LOW
TX-008915,,False,0.0,LOW
TX-008916,,False,0.0,LOW
TX-008917,R6;R24,False,13.0,LOW
TX-008918,R21,True,40.0,MEDIUM
TX-008919,,False,0.0,LOW
TX-008920,R12,False,24.0,LOW
TX-008921,R6,False,8.0,LOW
TX-008922,,False,0.0,LOW
TX-008923,,False,0.0,LOW
TX-008924,,False,0.0,LOW
TX-008925,R13,False,5.0,LOW
TX-008926,R6;R21,True,48.0,MEDIUM
TX-008927,,False,0.0,LOW
TX-008928,R1,True,50.0,MEDIUM
TX-008929,,False,0.0,LOW
TX-008930,,False,0.0,LOW
TX-008931,,False,0.0,LOW
TX-008932,,False,0.0,LOW
TX-008933,,False,0.0,LOW
TX-008934,,False,0.0,LOW
TX-008935,,False,0.0,LOW
TX-008936,,False,0.0,LOW
TX-008937,,False,0.0,LOW
TX-008938,,False,0.0,LOW
TX-008939,,False,0.0,LOW
TX-008940,R6,False,8.0,LOW
TX-008941,,False,0.0,LOW
TX-008942,,False,0.0,LOW
TX-008943,R24,False,5.0,LOW
TX-008944,,False,0.0,LOW
TX-008945,,False,0.0,LOW
TX-008946,,False,0.0,LOW
TX-008947,,False,0.0,LOW
TX-008948,,False,0.0,LOW
TX-008949,,False,0.0,LOW
TX-008950,,False,0.0,LOW
TX-008951,,False,0.0,LOW
TX-008952,,False,0.0,LOW
TX-008953,,False,0.0,LOW
TX-008954,,False,0.0,LOW
TX-008955,R6,False,8.0,LOW
TX-008956,,False,0.0,LOW
TX-008957,,False,0.0,LOW
TX-008958,R21,True,40.0,MEDIUM
TX-008959,,False,0.0,LOW
TX-008960,,False,0.0,LOW
TX-008961,R13,False,5.0,LOW
TX-008962,,False,0.0,LOW
TX-008963,,False,0.0,LOW
TX-008964,,False,0.0,LOW
TX-008965,,False,0.0,LOW
TX-008966,,False,0.0,LOW
TX-008967,,False,0.0,LOW
TX-008968,,False,0.0,LOW
TX-008969,,False,0.0,LOW
TX-008970,,False,0.0,LOW
TX-008971,,False,0.0,LOW
TX-008972,,False,0.0,LOW
TX-008973,,False,0.0,LOW
TX-008974,,False,0.0,LOW
TX-008975,R6;R12,True,32.0,MEDIUM
TX-008976,,False,0.0,LOW
TX-008977,R6;R12,True,32.0,MEDIUM
TX-008978,,False,0.0,LOW
TX-008979,,False,0.0,LOW
TX-008980,R6;R12,True,32.0,MEDIUM
TX-008981,,False,0.0,LOW
TX-008982,,False,0.0,LOW
TX-008983,,False,0.0,LOW
TX-008984,,False,0.0,LOW
TX-008985,,False,0.0,LOW
TX-008986,,False,0.0,LOW
TX-008987,,False,0.0,LOW
TX-008988,,False,0.0,LOW
TX-008989,,False,0.0,LOW
TX-008990,,False,0.0,LOW
TX-008991,,False,0.0,LOW
TX-008992,,False,0.0,LOW
TX-008993,,False,0.0,LOW
